timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
1042.00;91.12;veh41;-1184885424#1_0;10.63;0.00;12.40;veh_passenger;546.43;756.71
1042.00;359.47;veh42;5327713#1_0;5.50;0.00;10.35;veh_passenger;625.63;382.86
1042.00;179.47;veh43;-5327713#1_0;22.67;0.00;0.07;veh_passenger;622.47;378.35
1042.00;180.15;veh44;685178132#0_0;17.62;0.00;9.82;veh_passenger;623.37;254.85
1043.00;355.26;veh39;237754737#1_0;1.95;0.00;8.39;veh_passenger;202.25;377.57
1043.00;91.12;veh41;-1184885424#1_0;23.26;0.00;12.63;veh_passenger;559.06;756.47
1043.00;359.47;veh42;5327713#1_0;18.30;0.00;12.80;veh_passenger;625.51;395.66
1043.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.02;veh_passenger;622.47;378.33
1043.00;180.15;veh44;685178132#0_0;29.62;0.00;12.00;veh_passenger;623.34;242.85
1044.00;359.92;veh39;237754737#1_0;12.11;0.00;10.17;veh_passenger;202.23;387.73
1044.00;91.12;veh41;-1184885424#1_0;35.65;0.00;12.39;veh_passenger;571.45;756.22
1044.00;359.34;veh42;:cluster_5371279420_6550558471_15_0;9.40;0.00;14.78;veh_passenger;625.35;410.45
1044.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1044.00;179.52;veh44;685178132#0_0;43.57;0.00;13.95;veh_passenger;623.45;228.90
1045.00;359.92;veh39;237754737#1_0;23.31;0.00;11.19;veh_passenger;202.22;398.92
1045.00;91.12;veh41;-1184885424#1_0;48.26;0.00;12.60;veh_passenger;584.05;755.98
1045.00;359.19;veh42;5327713#2_0;17.17;0.00;17.27;veh_passenger;625.11;427.71
1045.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1045.00;179.61;veh44;685178132#1_0;4.40;0.00;16.00;veh_passenger;623.57;212.91
1046.00;0.50;veh39;:13280094084_2_0;4.93;0.00;12.02;veh_passenger;202.25;410.94
1046.00;91.12;veh41;-1184885424#1_0;60.40;0.00;12.14;veh_passenger;596.19;755.74
1046.00;359.31;veh42;:cluster_13276413877_13276413896_13276413897_37975505_3_0;9.35;0.00;19.73;veh_passenger;624.85;447.43
1046.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1046.00;180.38;veh44;:38154029_0_0;3.37;0.00;18.07;veh_passenger;623.48;194.84
1047.00;1.21;veh39;1447431933#0_0;8.72;0.00;11.71;veh_passenger;202.46;422.65
1047.00;91.12;veh41;-1184885424#1_0;69.50;0.00;9.10;veh_passenger;605.29;755.56
1047.00;359.56;veh42;5327713#5_0;7.58;0.00;21.18;veh_passenger;624.64;468.61
1047.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1047.00;180.31;veh44;685178132#2_0;18.62;0.00;20.26;veh_passenger;623.37;174.58
1048.00;2.16;veh39;1447431933#1_0;1.30;0.00;11.53;veh_passenger;202.87;434.17
1048.00;90.92;veh41;:6610738786_2_0;4.03;0.00;5.60;veh_passenger;610.89;755.47
1048.00;359.56;veh42;5327713#5_0;31.00;0.00;23.42;veh_passenger;624.46;492.02
1048.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1048.00;187.64;veh44;685178132#3_0;8.25;0.00;17.96;veh_passenger;621.52;156.74
1049.00;2.60;veh39;1447431933#1_0;9.42;0.00;8.12;veh_passenger;203.24;442.28
1049.00;90.87;veh41;:6610738786_2_0;5.12;0.00;1.10;veh_passenger;611.98;755.45
1049.00;0.51;veh42;5327713#6_0;8.83;0.00;23.93;veh_passenger;624.50;515.95
1049.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1049.00;179.98;veh44;685178132#3_0;21.72;0.00;13.46;veh_passenger;621.52;143.27
1050.00;323.58;veh39;:cluster_37985163_5738652931_22_0;4.43;0.00;8.20;veh_passenger;199.92;449.27
1050.00;90.87;veh41;:6610738786_2_0;5.16;0.00;0.03;veh_passenger;612.02;755.45
1050.00;0.51;veh42;5327713#6_0;32.93;0.00;24.10;veh_passenger;624.71;540.05
1050.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1050.00;179.98;veh44;685178132#3_0;31.05;0.00;9.33;veh_passenger;621.53;133.94
1051.00;282.91;veh39;:cluster_37985163_5738652931_22_0;12.82;0.00;8.39;veh_passenger;192.04;451.74
1051.00;90.87;veh41;:6610738786_2_0;5.16;0.00;0.01;veh_passenger;612.02;755.45
1051.00;0.30;veh42;:cluster_13274971586_13274971588_13274971589_1913353498_#1more_23_0;20.39;0.00;23.22;veh_passenger;624.85;563.27
1051.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1051.00;179.98;veh44;685178132#3_0;35.89;0.00;4.83;veh_passenger;621.53;129.10
1052.00;272.68;veh39;-5339888#4_0;2.06;0.00;8.05;veh_passenger;184.01;452.21
1052.00;90.87;veh41;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1052.00;0.06;veh42;5327713#9_0;21.25;0.00;23.92;veh_passenger;624.88;587.19
1052.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1052.00;179.98;veh44;685178132#3_0;36.51;0.00;0.62;veh_passenger;621.53;128.48
1053.00;270.25;veh39;-5339888#4_0;11.44;0.00;9.38;veh_passenger;174.63;452.25
1053.00;90.87;veh41;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1053.00;0.06;veh42;5327713#9_0;44.43;0.00;23.18;veh_passenger;624.91;610.36
1053.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1053.00;179.98;veh44;685178132#3_0;36.74;0.00;0.23;veh_passenger;621.53;128.25
1054.00;270.25;veh39;-5339888#4_0;22.26;0.00;10.81;veh_passenger;163.81;452.30
1054.00;90.87;veh41;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1054.00;0.82;veh42;5327713#9_0;68.61;0.00;24.18;veh_passenger;625.25;634.54
1054.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1054.00;179.98;veh44;685178132#3_0;36.74;0.00;0.00;veh_passenger;621.53;128.25
1055.00;270.25;veh39;-5339888#4_0;33.76;0.00;11.50;veh_passenger;152.31;452.35
1055.00;90.87;veh41;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1055.00;2.09;veh42;:cluster_37975514_6550558473_6790632209_18_0;5.17;0.00;24.08;veh_passenger;625.92;658.61
1055.00;179.47;veh43;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1055.00;179.98;veh44;685178132#3_0;36.74;0.00;0.00;veh_passenger;621.53;128.25
1056.00;270.25;veh39;-5339888#4_0;45.71;0.00;11.95;veh_passenger;140.36;452.40
